id,Name,Date_string,Time_string,Event,Status,Latitude,Longitude,MaxiumWind,MinimumPressure,Date,sst,Lat,Long,oni_score,oni_flag
"AL062016","              FIONA","20160820","600","  "," TS","19.2","-46.1","40","1005","2016-08-20","27.0675","19","-46","-0.5","-1"
"AL062016","              FIONA","20160820","1200","  "," TS","20","-47.2","45","1004","2016-08-20","27.56","20","-47","-0.5","-1"
"AL062016","              FIONA","20160820","1800","  "," TS","20.8","-48.4","45","1004","2016-08-20","27.656874","21","-48","-0.5","-1"
"AL062016","              FIONA","20160821","0","  "," TS","21.5","-49.6","45","1004","2016-08-21","27.818748","22","-50","-0.5","-1"
"AL062016","              FIONA","20160821","600","  "," TS","22.1","-51.1","40","1005","2016-08-21","27.694374","22","-51","-0.5","-1"
"AL062016","              FIONA","20160821","1200","  "," TS","22.6","-52.6","35","1006","2016-08-21","28.349998","23","-53","-0.5","-1"
"AL062016","              FIONA","20160821","1800","  "," TS","23.1","-54.2","35","1006","2016-08-21","28.45875","23","-54","-0.5","-1"
"AL062016","              FIONA","20160822","0","  "," TS","23.7","-55.9","35","1007","2016-08-22","28.548124","24","-56","-0.5","-1"
"AL062016","              FIONA","20160822","600","  "," TD","24.2","-57.6","30","1008","2016-08-22","28.964375","24","-58","-0.5","-1"
"AL062016","              FIONA","20160822","1200","  "," TD","24.5","-59.1","30","1008","2016-08-22","29.015625","24","-59","-0.5","-1"
"AL062016","              FIONA","20160822","1800","  "," TD","25","-60.5","30","1009","2016-08-22","29.391249","25","-60","-0.5","-1"
"AL062016","              FIONA","20160823","0","  "," TD","25.3","-61.7","30","1010","2016-08-23","29.318125","25","-62","-0.5","-1"
"AL062016","              FIONA","20160823","600","  "," TD","25.6","-62.9","25","1012","2016-08-23","29.604374","26","-63","-0.5","-1"
"AL062016","              FIONA","20160823","1200","  "," LO","25.9","-64","20","1014","2016-08-23","29.68375","26","-64","-0.5","-1"
"AL062016","              FIONA","20160823","1800","  "," LO","26.3","-64.9","20","1015","2016-08-23","29.791874","26","-65","-0.5","-1"
"AL062016","              FIONA","20160824","0","  "," LO","26.7","-65.8","20","1016","2016-08-24","29.899374","27","-66","-0.5","-1"
"AL062016","              FIONA","20160824","600","  "," LO","27.1","-66.7","20","1016","2016-08-24","30.181873","27","-67","-0.5","-1"
"AL072016","             GASTON","20160821","1200","  "," LO","11","-19.4","20","1009","2016-08-21","27.846249","11","-19","-0.5","-1"
"AL072016","             GASTON","20160821","1800","  "," LO","11","-21.2","20","1009","2016-08-21","27.721249","11","-21","-0.5","-1"
"AL072016","             GASTON","20160822","0","  "," LO","11","-23","25","1009","2016-08-22","27.86125","11","-23","-0.5","-1"
"AL072016","             GASTON","20160822","600","  "," LO","11.2","-24.8","25","1009","2016-08-22","28.359999","11","-25","-0.5","-1"
"AL072016","             GASTON","20160822","1200","  "," TD","11.5","-26.5","30","1008","2016-08-22","28.293125","12","-26","-0.5","-1"
"AL072016","             GASTON","20160822","1800","  "," TS","12","-28.2","35","1007","2016-08-22","29.059374","12","-28","-0.5","-1"
"AL072016","             GASTON","20160823","0","  "," TS","12.5","-29.9","40","1006","2016-08-23","28.287498","12","-30","-0.5","-1"
"AL072016","             GASTON","20160823","600","  "," TS","13","-31.6","45","1005","2016-08-23","27.811874","13","-32","-0.5","-1"
"AL072016","             GASTON","20160823","1200","  "," TS","13.5","-33.4","55","1003","2016-08-23","27.33375","14","-33","-0.5","-1"
"AL072016","             GASTON","20160823","1800","  "," TS","13.9","-35","55","1003","2016-08-23","27.385","14","-35","-0.5","-1"
"AL072016","             GASTON","20160824","0","  "," TS","14.2","-36.5","55","1000","2016-08-24","27.203125","14","-36","-0.5","-1"
"AL072016","             GASTON","20160824","600","  "," TS","14.8","-37.9","60","997","2016-08-24","27.13","15","-38","-0.5","-1"
"AL072016","             GASTON","20160824","1200","  "," HU","15.8","-39.1","65","992","2016-08-24","27.429375","16","-39","-0.5","-1"
"AL072016","             GASTON","20160824","1800","  "," HU","16.9","-40.2","65","988","2016-08-24","27.165625","17","-40","-0.5","-1"
"AL072016","             GASTON","20160825","0","  "," HU","18","-41.4","65","988","2016-08-25","26.355625","18","-41","-0.5","-1"
"AL072016","             GASTON","20160825","600","  "," HU","18.9","-42.7","65","988","2016-08-25","26.576874","19","-43","-0.5","-1"
"AL072016","             GASTON","20160825","1200","  "," TS","19.8","-44","60","992","2016-08-25","26.92625","20","-44","-0.5","-1"
"AL072016","             GASTON","20160825","1800","  "," TS","21","-45","55","996","2016-08-25","27.24375","21","-45","-0.5","-1"
"AL072016","             GASTON","20160826","0","  "," TS","22.3","-46","55","996","2016-08-26","27.346249","22","-46","-0.5","-1"
"AL072016","             GASTON","20160826","600","  "," TS","23.6","-47","55","996","2016-08-26","27.34","24","-47","-0.5","-1"
"AL072016","             GASTON","20160826","1200","  "," TS","24.8","-47.9","55","996","2016-08-26","27.6075","25","-48","-0.5","-1"
"AL072016","             GASTON","20160826","1800","  "," TS","25.8","-49.1","55","996","2016-08-26","27.89625","26","-49","-0.5","-1"
"AL072016","             GASTON","20160827","0","  "," TS","26.7","-50.3","55","996","2016-08-27","27.536875","27","-50","-0.5","-1"
"AL072016","             GASTON","20160827","600","  "," TS","27.5","-51.5","55","996","2016-08-27","27.780624","28","-52","-0.5","-1"
"AL072016","             GASTON","20160827","1200","  "," TS","28.1","-52.8","60","992","2016-08-27","28.1875","28","-53","-0.5","-1"
"AL072016","             GASTON","20160827","1800","  "," HU","28.7","-53.6","65","989","2016-08-27","28.849375","29","-54","-0.5","-1"
"AL072016","             GASTON","20160828","0","  "," HU","29.3","-54.2","75","980","2016-08-28","28.471874","29","-54","-0.5","-1"
"AL072016","             GASTON","20160828","600","  "," HU","29.9","-54.5","80","976","2016-08-28","28.338123","30","-54","-0.5","-1"
"AL072016","             GASTON","20160828","1200","  "," HU","30.3","-54.7","90","969","2016-08-28","28.659374","30","-55","-0.5","-1"
"AL072016","             GASTON","20160828","1800","  "," HU","30.5","-55","100","962","2016-08-28","28.659374","30","-55","-0.5","-1"
"AL072016","             GASTON","20160829","0","  "," HU","30.6","-55.2","105","955","2016-08-29","27.92","31","-55","-0.5","-1"
"AL072016","             GASTON","20160829","600","  "," HU","30.7","-55.3","100","960","2016-08-29","27.92","31","-55","-0.5","-1"
"AL072016","             GASTON","20160829","1200","  "," HU","30.8","-55.4","95","964","2016-08-29","27.92","31","-55","-0.5","-1"
"AL072016","             GASTON","20160829","1800","  "," HU","31.1","-55.4","90","967","2016-08-29","27.92","31","-55","-0.5","-1"
"AL072016","             GASTON","20160830","0","  "," HU","31.4","-54.9","85","970","2016-08-30","24.861876","31","-55","-0.5","-1"
"AL072016","             GASTON","20160830","600","  "," HU","31.7","-54.4","85","970","2016-08-30","26.018124","32","-54","-0.5","-1"
"AL072016","             GASTON","20160830","1200","  "," HU","32","-53.5","85","968","2016-08-30","26.018124","32","-54","-0.5","-1"
"AL072016","             GASTON","20160830","1800","  "," HU","32.4","-52.5","95","963","2016-08-30","27.338749","32","-52","-0.5","-1"
"AL072016","             GASTON","20160831","0","  "," HU","32.7","-51.5","105","955","2016-08-31","26.79875","33","-52","-0.5","-1"
"AL072016","             GASTON","20160831","600","  "," HU","33.1","-50.5","105","955","2016-08-31","25.10375","33","-50","-0.5","-1"
"AL072016","             GASTON","20160831","1200","  "," HU","33.7","-49.2","100","960","2016-08-31","26.0625","34","-49","-0.5","-1"
"AL072016","             GASTON","20160831","1800","  "," HU","34.5","-47.9","95","965","2016-08-31","26.294374","34","-48","-0.5","-1"
"AL072016","             GASTON","20160901","0","  "," HU","35.5","-46.3","90","969","2016-09-01","25.214375","36","-46","-0.7","-1"
"AL072016","             GASTON","20160901","600","  "," HU","36.3","-44.3","85","973","2016-09-01","24.606249","36","-44","-0.7","-1"
"AL072016","             GASTON","20160901","1200","  "," HU","37.1","-42","80","976","2016-09-01","24.638124","37","-42","-0.7","-1"
"AL072016","             GASTON","20160901","1800","  "," HU","37.8","-39.5","75","981","2016-09-01","24.608124","38","-40","-0.7","-1"
"AL072016","             GASTON","20160902","0","  "," HU","38.2","-37","70","985","2016-09-02","23.824375","38","-37","-0.7","-1"
"AL072016","             GASTON","20160902","600","  "," HU","38.5","-35","65","988","2016-09-02","24.16375","38","-35","-0.7","-1"
"AL072016","             GASTON","20160902","1200","  "," TS","38.9","-33","60","992","2016-09-02","23.495625","39","-33","-0.7","-1"
"AL072016","             GASTON","20160902","1800","  "," LO","39.3","-31.2","45","1003","2016-09-02","23.55875","39","-31","-0.7","-1"
"AL072016","             GASTON","20160903","0","  "," LO","39.7","-29.5","35","1006","2016-09-03","21.910625","40","-30","-0.7","-1"
"AL072016","             GASTON","20160903","600","  "," LO","40.2","-27.8","30","1007","2016-09-03","22.98625","40","-28","-0.7","-1"
"AL072016","             GASTON","20160903","1200","  "," LO","40.9","-26.1","25","1008","2016-09-03","22.671875","41","-26","-0.7","-1"
"AL082016","              EIGHT","20160827","0","  "," LO","30.7","-65","20","1012","2016-08-27","29.141874","31","-65","-0.5","-1"
"AL082016","              EIGHT","20160827","600","  "," LO","30.8","-65.6","25","1011","2016-08-27","29.401249","31","-66","-0.5","-1"
"AL082016","              EIGHT","20160827","1200","  "," LO","30.9","-66.2","25","1011","2016-08-27","29.401249","31","-66","-0.5","-1"
"AL082016","              EIGHT","20160827","1800","  "," LO","31","-66.9","25","1011","2016-08-27","29.27875","31","-67","-0.5","-1"
"AL082016","              EIGHT","20160828","0","  "," LO","31.1","-67.8","25","1011","2016-08-28","29.006874","31","-68","-0.5","-1"
"AL082016","              EIGHT","20160828","600","  "," LO","31.3","-68.7","25","1011","2016-08-28","28.814375","31","-69","-0.5","-1"
"AL082016","              EIGHT","20160828","1200","  "," TD","31.5","-69.6","30","1010","2016-08-28","28.739374","32","-70","-0.5","-1"
"AL082016","              EIGHT","20160828","1800","  "," TD","31.7","-70.6","30","1010","2016-08-28","28.875","32","-71","-0.5","-1"
"AL082016","              EIGHT","20160829","0","  "," TD","32","-71.7","30","1010","2016-08-29","28.449999","32","-72","-0.5","-1"
"AL082016","              EIGHT","20160829","600","  "," TD","32.4","-72.6","30","1010","2016-08-29","28.8125","32","-73","-0.5","-1"
"AL082016","              EIGHT","20160829","1200","  "," TD","32.9","-73.2","30","1011","2016-08-29","28.416248","33","-73","-0.5","-1"
"AL082016","              EIGHT","20160829","1800","  "," TD","33.4","-73.8","30","1012","2016-08-29","28.32","33","-74","-0.5","-1"
"AL082016","              EIGHT","20160830","0","  "," TD","33.7","-74.5","30","1012","2016-08-30","28.38625","34","-74","-0.5","-1"
"AL082016","              EIGHT","20160830","600","  "," TD","33.9","-75","30","1011","2016-08-30","28.771873","34","-75","-0.5","-1"
"AL082016","              EIGHT","20160830","1200","  "," TD","34.2","-75","30","1011","2016-08-30","28.771873","34","-75","-0.5","-1"
"AL082016","              EIGHT","20160830","1800","  "," TD","34.4","-74.9","30","1011","2016-08-30","28.771873","34","-75","-0.5","-1"
"AL082016","              EIGHT","20160831","0","  "," TD","34.6","-74.7","30","1011","2016-08-31","28.685625","35","-75","-0.5","-1"
"AL082016","              EIGHT","20160831","600","  "," TD","34.8","-74.5","30","1011","2016-08-31","28.83375","35","-74","-0.5","-1"
"AL082016","              EIGHT","20160831","1200","  "," TD","35.2","-73.8","30","1010","2016-08-31","28.83375","35","-74","-0.5","-1"
"AL082016","              EIGHT","20160831","1800","  "," TD","35.9","-72.7","30","1010","2016-08-31","28.913124","36","-73","-0.5","-1"
"AL082016","              EIGHT","20160901","0","  "," TD","36.8","-71.2","30","1010","2016-09-01","28.088125","37","-71","-0.7","-1"
"AL092016","            HERMINE","20160828","1800","  "," TD","23.8","-81.4","30","1009","2016-08-28","29.82","24","-81","-0.5","-1"
"AL092016","            HERMINE","20160829","0","  "," TD","23.4","-82.4","30","1007","2016-08-29","29.397778","23","-82","-0.5","-1"
"AL092016","            HERMINE","20160829","600","  "," TD","23.4","-83.3","30","1007","2016-08-29","29.176363","23","-83","-0.5","-1"
"AL092016","            HERMINE","20160829","1200","  "," TD","23.5","-84","30","1007","2016-08-29","29.41375","24","-84","-0.5","-1"
"AL092016","            HERMINE","20160829","1800","  "," TD","23.7","-84.6","30","1005","2016-08-29","29.386875","24","-85","-0.5","-1"
"AL092016","            HERMINE","20160830","0","  "," TD","23.8","-85.4","30","1003","2016-08-30","29.461874","24","-85","-0.5","-1"
"AL092016","            HERMINE","20160830","600","  "," TD","23.8","-86.2","30","1003","2016-08-30","29.683125","24","-86","-0.5","-1"
"AL092016","            HERMINE","20160830","1200","  "," TD","23.9","-86.8","30","1003","2016-08-30","29.803123","24","-87","-0.5","-1"
"AL092016","            HERMINE","20160830","1800","  "," TD","24","-87.3","30","1003","2016-08-30","29.803123","24","-87","-0.5","-1"
"AL092016","            HERMINE","20160831","0","  "," TD","24.1","-87.8","30","1003","2016-08-31","29.615","24","-88","-0.5","-1"
"AL092016","            HERMINE","20160831","600","  "," TS","24.4","-88","35","1003","2016-08-31","29.615","24","-88","-0.5","-1"
"AL092016","            HERMINE","20160831","1200","  "," TS","24.8","-87.9","40","1003","2016-08-31","29.851875","25","-88","-0.5","-1"
"AL092016","            HERMINE","20160831","1800","  "," TS","25.1","-87.7","45","1002","2016-08-31","29.851875","25","-88","-0.5","-1"
"AL092016","            HERMINE","20160901","0","  "," TS","25.5","-87.2","50","999","2016-09-01","29.341875","26","-87","-0.7","-1"
"AL092016","            HERMINE","20160901","600","  "," TS","26","-86.8","55","995","2016-09-01","29.341875","26","-87","-0.7","-1"
"AL092016","            HERMINE","20160901","1200","  "," TS","26.9","-86.2","60","991","2016-09-01","29.110624","27","-86","-0.7","-1"
"AL092016","            HERMINE","20160901","1800","  "," HU","27.9","-85.5","65","988","2016-09-01","29.18875","28","-86","-0.7","-1"
"AL092016","            HERMINE","20160902","0","  "," HU","29","-84.8","70","983","2016-09-02","28.676874","29","-85","-0.7","-1"
"AL092016","            HERMINE","20160902","530"," L"," HU","30.1","-84.1","70","981","2016-09-02","28.798887","30","-84","-0.7","-1"
"AL092016","            HERMINE","20160902","600","  "," HU","30.3","-84","65","982","2016-09-02","28.798887","30","-84","-0.7","-1"
"AL092016","            HERMINE","20160902","800"," R"," TS","30.6","-83.8","60","984","2016-09-02","","31","-84","-0.7","-1"
"AL092016","            HERMINE","20160902","1200","  "," TS","31.4","-82.8","50","989","2016-09-02","","31","-83","-0.7","-1"
"AL092016","            HERMINE","20160902","1800","  "," TS","32.4","-81.2","50","990","2016-09-02","28.895","32","-81","-0.7","-1"
